"date","close","open","high","low","volume","sma"
"18.12.2017",173.37,174.6,174.7,172.37,"17.02M",112.12659
"15.12.2017",173.55,172.89,173.55,170,"41.36M",112.00261
"14.12.2017",171.75,173.11,173.39,169.61,"32.83M",111.87777
"13.12.2017",176.47,175.19,177.7,174.3,"18.65M",111.75608
"12.12.2017",174.64,178,178.16,173.77,"22.66M",111.62428
"11.12.2017",179.29,179.19,180.68,178.15,"15.63M",111.49567
"08.12.2017",177.62,177.72,178.96,176.37,"23.54M",111.35703
"07.12.2017",174.47,173.76,175.82,172.26,"15.70M",111.22125
"06.12.2017",172.63,168.3,173.23,167.87,"23.90M",111.09138
"05.12.2017",168.96,165.28,172.96,164.25,"31.61M",110.96475
"04.12.2017",169.58,177.2,177.58,168.26,"35.90M",110.84518
"01.12.2017",174.61,175.27,179.8,173.8,"26.78M",110.72382
"30.11.2017",177.08,179.53,179.8,176.32,"25.85M",110.59155
"29.11.2017",179.91,185.25,185.41,173.62,"40.20M",110.45361
"28.11.2017",186.69,188.83,189.1,186.5,"13.38M",110.30921
"27.11.2017",188.03,190.49,191.45,187.55,"14.95M",110.15008
"24.11.2017",191.19,189.39,191.7,188.7,"9.89M",109.98749
"22.11.2017",189.84,191.54,191.75,189.37,"14.42M",109.81762
"21.11.2017",190.9,190.35,191.56,188.8,"19.64M",109.64985
"20.11.2017",188,187.6,190,186.61,"25.99M",109.47916
"17.11.2017",185.13,185.92,186.5,184.67,"13.42M",109.31385
"16.11.2017",185.43,183.31,186.27,183.12,"18.39M",109.1539
"15.11.2017",181.48,179.37,181.88,176.74,"16.57M",108.99264
"14.11.2017",181.79,184.3,184.38,181.15,"14.48M",108.83907
"13.11.2017",184.54,186.77,187.88,184,"17.19M",108.68418
"10.11.2017",186.41,187.03,187.17,185.4,"15.03M",108.52279
"09.11.2017",185.13,184.21,185.13,181.05,"19.76M",108.35672
"08.11.2017",185.9,187.98,188.15,185.1,"13.94M",108.19267
"07.11.2017",188.51,189.58,189.86,187,"17.78M",108.02627
"06.11.2017",187.84,184.07,188.25,184,"19.87M",107.85356
"03.11.2017",183.21,186.51,186.93,182.06,"19.70M",107.68155
"02.11.2017",184.81,190.99,191.22,183.31,"41.24M",107.51877
"01.11.2017",186.08,187.88,188.88,183.58,"28.59M",107.35184
"31.10.2017",184.89,183.57,185.12,181.81,"21.26M",107.18143
"30.10.2017",181.58,178.43,181.9,177.59,"20.22M",107.01286
"27.10.2017",176.15,173.19,177,171.11,"19.71M",106.85076
"26.10.2017",170.32,170.62,171.45,168.58,"13.53M",106.69978
"25.10.2017",170.22,174.69,175.44,169.3,"18.11M",106.56087
"24.10.2017",173.7,174,175.98,173.26,"11.95M",106.42158
"23.10.2017",173.13,177.8,178.01,173.05,"17.61M",106.27404
"20.10.2017",177.32,179.02,179.52,177.08,"11.95M",106.1271
"19.10.2017",177.93,177,179.61,175.45,"13.54M",105.97029
"18.10.2017",179.61,177.09,180,176.28,"21.77M",105.81143
"17.10.2017",175.32,179.58,180.12,175.3,"20.13M",105.64816
"16.10.2017",179.56,180,180.05,178.51,"12.86M",105.49368
"13.10.2017",178.45,180.96,181.4,177.97,"18.11M",105.32909
"12.10.2017",180.53,184.04,184.39,180.35,"15.44M",105.16624
"11.10.2017",184.69,183,184.7,182.6,"11.97M",104.99801
"10.10.2017",183.12,181.65,184.46,181.36,"13.20M",104.81973
"09.10.2017",182.09,178.97,183.13,178.75,"15.01M",104.64417
"06.10.2017",179.2,177.85,179.87,177.61,"8.75M",104.47013
"05.10.2017",178.89,179,179.73,176.03,"11.90M",104.30182
"04.10.2017",178.71,178.06,180,177.3,"11.42M",104.13345
"03.10.2017",178.56,176.06,178.78,173.61,"16.71M",103.96473
"02.10.2017",173.61,174.57,175.13,172.57,"12.56M",103.79558
"29.09.2017",172.71,171.11,173.54,170.74,"13.40M",103.63691
"28.09.2017",170.24,170.91,171.88,169.57,"13.96M",103.47957
"27.09.2017",170.99,169.84,171.95,169.45,"19.44M",103.32715
"26.09.2017",167.02,170.01,171.9,166.79,"23.70M",103.17231
"25.09.2017",169.59,176.48,177,167.5,"34.03M",103.02587
"22.09.2017",178.14,176.2,178.42,175.68,"12.75M",102.87285
"21.09.2017",177.39,178.05,178.86,175.3,"14.58M",102.69942
"20.09.2017",177.95,180.02,180.5,176.15,"15.40M",102.52693
"19.09.2017",180.07,180.69,180.87,179.25,"14.75M",102.35234
"18.09.2017",179.98,178.89,180.29,177.75,"22.92M",102.17202
"15.09.2017",176.7,177.9,179.75,176.7,"26.57M",101.99107
"14.09.2017",177.1,177.54,179.93,176.02,"22.83M",101.81692
"13.09.2017",178.97,175.75,179.1,175.56,"22.06M",101.64103
"12.09.2017",175.31,174.89,175.62,173.37,"15.63M",101.45993
"11.09.2017",174.06,171.5,174.2,171.5,"18.26M",101.28657
"08.09.2017",169,169.99,171.22,168.92,"12.35M",101.11534
"07.09.2017",170.48,169.26,170.97,168,"15.14M",100.95524
"06.09.2017",168.14,170.17,171.11,167,"19.99M",100.79087
"05.09.2017",169.92,169.47,171.93,168.74,"15.02M",100.63128
"01.09.2017",171.04,171.99,172.39,170.65,"11.17M",100.4667
"31.08.2017",171.74,172.54,172.9,170.25,"16.49M",100.29867
"30.08.2017",171.25,169.15,172.39,169.15,"17.77M",100.12816
"29.08.2017",167.41,165.15,169.23,164.35,"19.59M",99.95801
"28.08.2017",168.3,171.15,171.34,167.06,"24.62M",99.79626
"25.08.2017",171.74,174.8,174.94,171.11,"24.18M",99.63159
"24.08.2017",175,177,177,174.3,"20.80M",99.45783
"23.08.2017",175.8,172.9,176.23,172.75,"21.94M",99.27536
"22.08.2017",174.46,170.02,174.77,169.64,"24.48M",99.09007
"21.08.2017",169.25,168.29,170.6,166.98,"22.35M",98.90714
"18.08.2017",167.5,165.36,169.5,164.1,"31.49M",98.73599
"17.08.2017",163.92,166.12,168,163.51,"56.84M",98.56827
"16.08.2017",159.5,160,160.35,158.53,"21.32M",98.40848
"15.08.2017",157.75,155.74,158.32,154,"18.64M",98.25875
"14.08.2017",154.61,154.77,155.08,153.1,"14.60M",98.11258
"11.08.2017",151.7,150.51,152.57,147.5,"22.33M",97.97342
"10.08.2017",151.77,156.2,156.5,151.25,"19.30M",97.84077
"09.08.2017",157.49,156.05,157.71,155.2,"11.02M",97.70728
"08.08.2017",157.5,158.56,159.84,156.8,"15.45M",97.55893
"07.08.2017",158.84,154.83,158.99,154.37,"15.91M",97.40983
"04.08.2017",153.33,154.32,154.32,152.16,"10.04M",97.25663
"03.08.2017",153.32,152.1,153.8,149.6,"12.44M",97.11645
"02.08.2017",151.91,155.47,155.75,149.1,"19.53M",96.97559
"01.08.2017",154.73,156.25,156.61,153.8,"12.04M",96.83756
"31.07.2017",154.95,158.9,159.39,153.5,"17.78M",96.69174
"28.07.2017",157.56,153.96,158.96,152.82,"14.45M",96.54462
"27.07.2017",154.15,157.85,160.39,151.33,"26.06M",96.39015
"26.07.2017",155.79,152.53,156,152.36,"14.47M",96.24355
"25.07.2017",152.44,152.36,152.75,150.85,"8.46M",96.09204
"24.07.2017",152.26,152.77,153.23,151.6,"10.65M",95.94829
"21.07.2017",151.89,151.79,152.15,150.31,"11.45M",95.80427
"20.07.2017",152.11,153.96,154.12,151.84,"16.74M",95.66046
"19.07.2017",153.15,155.14,156.41,152.64,"16.90M",95.51535
"18.07.2017",153.75,151.08,154.6,150.48,"15.31M",95.3668
"17.07.2017",151.23,153.53,153.7,150.42,"15.34M",95.21594
"14.07.2017",151.83,150.12,152.25,149.69,"11.47M",95.07083
"13.07.2017",149.52,149.52,150,148,"11.68M",94.9234
"12.07.2017",149,147.38,149.3,146.85,"14.96M",94.78122
"11.07.2017",145.81,144.29,145.87,143.26,"13.52M",94.63966
"10.07.2017",143.81,143,144.16,142.25,"10.35M",94.50571
"07.07.2017",142.43,142.65,143.38,141.83,"8.05M",94.3763
"06.07.2017",142.2,143.01,143.62,141.83,"11.93M",94.24984
"05.07.2017",144.87,141.16,145,140.33,"17.00M",94.12332
"03.07.2017",140.99,141.75,142.49,139.5,"6.98M",93.98907
"30.06.2017",140.9,141.03,142.38,139.92,"12.28M",93.8644
"29.06.2017",140.81,143.16,143.56,137.52,"24.13M",93.73931
"28.06.2017",143.95,142.65,144.37,141.48,"17.76M",93.61379
"27.06.2017",141.53,143.9,144.38,141.1,"17.37M",93.4792
"26.06.2017",142.73,144.03,145.36,141.27,"17.83M",93.35038
"23.06.2017",143.01,142.1,143.34,141.6,"11.76M",93.21763
"22.06.2017",142.27,142.05,144.68,140.88,"21.90M",93.08342
"21.06.2017",143.29,138.82,143.5,138.02,"30.91M",92.95049
"20.06.2017",138.38,140.08,140.63,137.93,"20.58M",92.81407
"19.06.2017",139.47,137.81,140.4,137.4,"24.95M",92.69024
"16.06.2017",134.87,136.28,136.5,133.55,"36.43M",92.56278
"15.06.2017",135.08,135.64,135.67,133.1,"30.51M",92.44719
"14.06.2017",136.67,137.8,139.25,135.26,"32.86M",92.33038
"13.06.2017",136.6,141.88,142.24,135.9,"40.88M",92.20857
"12.06.2017",139.08,139.17,142.2,136.05,"32.18M",92.08628
"09.06.2017",139.44,144.57,148.29,137.01,"54.37M",91.95646
"08.06.2017",142.34,142.51,143.7,135.21,"81.38M",91.82493
"07.06.2017",125.64,125.08,125.91,124.11,"9.43M",91.68461
"06.06.2017",124.62,125.61,126.2,124.27,"9.26M",91.59003
"05.06.2017",125.37,124.02,125.56,123.87,"10.03M",91.49777
"02.06.2017",124.13,123.72,124.53,123.24,"7.34M",91.40289
"01.06.2017",123.97,122.82,124,122.26,"8.90M",91.31096
"31.05.2017",122.46,123.64,124.18,122,"11.58M",91.21896
"30.05.2017",123.91,124.08,124.88,123.53,"8.34M",91.13071
"26.05.2017",123.99,123.93,124.65,123.1,"7.56M",91.03785
"25.05.2017",123.63,123.74,124.45,122.31,"12.49M",90.94423
"24.05.2017",122.81,123.07,123.68,121.95,"8.38M",90.85111
"23.05.2017",122.93,124.67,125.67,122.85,"14.37M",90.7598
"22.05.2017",124.75,124.98,125.59,123.56,"13.49M",90.66762
"19.05.2017",123.22,123.96,126.4,123.07,"21.10M",90.56968
"18.05.2017",121.27,116.31,122.63,114,"37.12M",90.47559
"17.05.2017",120.72,123.25,123.89,120.5,"19.83M",90.38659
"16.05.2017",124.02,121.98,124.34,121.74,"18.22M",90.29867
"15.05.2017",121.4,121.03,121.49,120.03,"11.13M",90.20064
"12.05.2017",120.34,120.37,120.47,119.51,"9.82M",90.10968
"11.05.2017",120.16,120.13,120.5,118.25,"11.38M",90.02129
"10.05.2017",119.98,120.01,120.33,119.1,"9.35M",89.9329
"09.05.2017",120,118.62,120,118.07,"15.22M",89.84453
"08.05.2017",116.86,116.9,117.51,116.2,"6.46M",89.75558
"05.05.2017",116.04,116.05,116.15,114.8,"7.10M",89.67538
"04.05.2017",115.86,115.94,116.41,115.15,"6.98M",89.59715
"03.05.2017",116.57,117.95,118,115.12,"10.59M",89.51899
"02.05.2017",118.09,117.07,118.69,117,"10.05M",89.43824
"01.05.2017",116.68,115.63,117.24,115.5,"7.33M",89.35246
"28.04.2017",115.5,115.9,115.99,115,"6.98M",89.27039
"27.04.2017",115.43,115,115.96,114.83,"9.44M",89.19139
"26.04.2017",114.97,115.37,115.75,114.62,"6.68M",89.11211
"25.04.2017",115.48,115.54,115.82,114.8,"11.43M",89.03376
"24.04.2017",114.86,114.04,115.16,114.02,"13.39M",88.95337
"21.04.2017",113.11,112.8,113.17,112.3,"8.97M",88.87439
"20.04.2017",112.96,111.53,113.6,111.48,"13.77M",88.80028
"19.04.2017",110.76,111.99,112.2,110.57,"9.60M",88.72617
"18.04.2017",111.23,111.2,112.2,110.87,"8.31M",88.65837
"17.04.2017",111.76,110.91,111.87,110.3,"7.13M",88.5887
"13.04.2017",110.21,110.72,111.45,109.82,"6.86M",88.51697
"12.04.2017",110.63,110.5,111.7,110.31,"8.10M",88.4496
"11.04.2017",110.44,111.4,111.79,109.46,"10.01M",88.3805
"10.04.2017",111.7,109,111.88,108.84,"14.80M",88.31156
"07.04.2017",108.99,107.88,109.07,106.76,"8.35M",88.23824
"06.04.2017",108.04,107.59,108.42,107.15,"5.21M",88.17299
"05.04.2017",107.44,108.36,108.82,107.32,"8.21M",88.11032
"04.04.2017",107.52,107.87,108.26,106.88,"6.48M",88.04915
"03.04.2017",108.09,108.85,109.47,107.52,"8.39M",87.98733
"31.03.2017",107.83,108.5,109.12,107.78,"9.00M",87.92331
"30.03.2017",108.85,109.73,110.45,108.66,"10.59M",87.85971
"29.03.2017",109.51,107.97,109.74,107.69,"8.79M",87.79244
"28.03.2017",107.8,108.23,108.95,107.46,"6.47M",87.7226
"27.03.2017",108.08,106.65,108.19,106.51,"7.71M",87.65784
"24.03.2017",108.04,108.4,109.13,107.23,"7.58M",87.59175
"23.03.2017",108.25,106.95,108.83,106.44,"13.41M",87.52536
"22.03.2017",106.09,104.64,106.12,103.98,"7.15M",87.45785
"21.03.2017",105.09,108.46,108.7,104.7,"13.88M",87.39696
"20.03.2017",107.25,106.23,108.2,105.94,"12.45M",87.33895
"17.03.2017",105.61,105.17,106.5,104.86,"8.78M",87.27345
"16.03.2017",105.63,105.25,105.65,104.3,"12.45M",87.21294
"15.03.2017",103.69,104.37,104.49,102.6,"11.70M",87.15195
"14.03.2017",104.25,104.61,106,103.82,"7.75M",87.09701
"13.03.2017",105.18,103.52,106.25,103.47,"16.12M",87.03983
"10.03.2017",103.39,103.43,103.7,102.63,"4.12M",86.97916
"09.03.2017",103.24,102.97,103.75,102.76,"4.52M",86.92409
"08.03.2017",103.22,102.63,104.29,102.54,"7.07M",86.86916
"07.03.2017",102.63,102.3,103.31,102.11,"4.99M",86.81392
"06.03.2017",102.31,102.76,103.25,102.1,"6.29M",86.76031
"03.03.2017",103.31,102.99,103.42,102.44,"6.32M",86.70741
"02.03.2017",103.19,103.8,104.58,102.77,"7.98M",86.65075
"01.03.2017",104.04,103.68,104.99,103.21,"10.33M",86.59411
"28.02.2017",102.9,103.89,103.99,102.03,"8.02M",86.53416
"27.02.2017",103.6,102.5,103.83,102.22,"6.87M",86.47772
"24.02.2017",102.95,101.39,103,101.3,"7.36M",86.41848
"23.02.2017",102.46,104.72,104.86,101.82,"10.10M",86.36108
"22.02.2017",104.2,102.48,105.2,102.42,"15.78M",86.30498
"21.02.2017",102.12,101.03,102.54,100.91,"8.19M",86.24241
"17.02.2017",100.52,100.69,101.73,100.3,"8.26M",86.1867
"16.02.2017",100.82,101.86,102.1,100.5,"7.46M",86.13623
"15.02.2017",101.55,102.06,102.13,100.11,"12.38M",86.08435
"14.02.2017",101.59,103.14,103.6,100.9,"10.24M",86.0295
"13.02.2017",103.1,102.82,104.44,102.62,"9.73M",85.97413
"10.02.2017",102.36,103.88,103.94,102.31,"7.68M",85.91296
"09.02.2017",103.34,103.33,104.18,102.56,"8.44M",85.85401
"08.02.2017",103.57,101.55,103.99,101.16,"10.18M",85.79112
"07.02.2017",100.83,101.04,101.6,100.5,"5.66M",85.72693
"06.02.2017",100.9,100.17,101.71,100.02,"6.87M",85.67221
"03.02.2017",100.39,101.5,101.56,100.3,"6.20M",85.61684
"02.02.2017",100.84,101.28,101.47,100.56,"5.37M",85.56292
"01.02.2017",101.57,102.07,102.38,100.87,"5.74M",85.50696
"31.01.2017",101.31,100.24,102.09,100.06,"7.53M",85.4479
"30.01.2017",101.02,101.2,101.46,100.09,"8.62M",85.38937
"27.01.2017",102.07,102.25,102.7,101.29,"8.03M",85.33148
"26.01.2017",102.75,103.92,104.57,102.17,"12.50M",85.26926
"25.01.2017",104.06,102.46,104.27,101.9,"23.32M",85.20403
"24.01.2017",101.43,103.15,103.19,99.94,"37.18M",85.13341
"23.01.2017",98.41,96.48,98.67,96.26,"14.09M",85.07214
"20.01.2017",96.06,96.45,97.15,95.67,"9.69M",85.02181
"19.01.2017",96.17,96.42,96.7,95.58,"7.09M",84.98
"18.01.2017",96,96.27,96.27,95.26,"6.61M",84.93745
"17.01.2017",96.12,96.32,96.59,95,"6.34M",84.89523
"13.01.2017",96.27,95.95,97.38,95.76,"10.70M",84.85222
"12.01.2017",95.9,96.85,96.85,94.8,"8.42M",84.80831
"11.01.2017",96.94,96.92,97.45,95.6,"8.74M",84.76548
"10.01.2017",96.75,96.4,97.9,95.55,"14.78M",84.71829
"09.01.2017",94.72,94.16,95.65,93.31,"10.83M",84.67148
"06.01.2017",93.89,94.4,94.5,93,"7.64M",84.63223
"05.01.2017",94.37,91.91,94.81,91.64,"16.82M",84.59592
"04.01.2017",90.51,88.98,90.89,88.58,"11.49M",84.55744
"03.01.2017",88.6,89,89,88.08,"8.79M",84.53391
"30.12.2016",87.81,87.57,88.1,87.2,"7.21M",84.51778
"29.12.2016",87.33,87.82,88.2,87.16,"5.47M",84.50466
"28.12.2016",87.37,88.3,88.75,87.22,"6.42M",84.49336
"27.12.2016",87.54,86.72,87.94,86.71,"5.23M",84.48181
"23.12.2016",86.79,86.62,87.68,86.62,"6.36M",84.46948
"22.12.2016",86.8,87.89,88.26,86.01,"14.40M",84.46008
"21.12.2016",89.25,89.96,90.43,89.25,"9.04M",84.45057
"20.12.2016",89.84,89.19,90.31,88.94,"8.43M",84.43098
"19.12.2016",88.93,88.61,89.82,88.41,"10.23M",84.40881
"16.12.2016",88.67,89,90.1,88.56,"11.34M",84.39021
"15.12.2016",88.85,90,90.6,88.74,"19.22M",84.37252
"14.12.2016",91.19,91.83,92.26,90.83,"9.15M",84.35394
"13.12.2016",92.16,92.8,93.73,91.87,"10.49M",84.32546
"12.12.2016",92.47,92.05,92.89,91.7,"9.36M",84.29268
"09.12.2016",93.28,92.51,93.64,92.28,"9.18M",84.25832
"08.12.2016",92.31,91.8,93.08,91.03,"10.92M",84.22025
"07.12.2016",91.07,90.52,91.65,89.5,"13.24M",84.18597
"06.12.2016",90.4,91.56,91.93,89.96,"7.79M",84.15668
"05.12.2016",90.99,90.05,91.4,89.57,"8.90M",84.13
"02.12.2016",90.48,90.38,91.74,89.95,"11.72M",84.10056
"01.12.2016",89.86,94,94.06,89.18,"24.03M",84.07306
"30.11.2016",94.02,95.28,95.48,93.3,"11.45M",84.04801
"29.11.2016",94.99,93.67,96.06,93.39,"14.15M",84.00465
"28.11.2016",93.76,93.02,95.74,93,"14.34M",83.95668
"25.11.2016",93.01,93.55,93.75,92.77,"4.87M",83.91368
"23.11.2016",93.03,92.53,93.4,91.45,"11.74M",83.87361
"22.11.2016",93.21,94.24,94.42,93.16,"10.40M",83.8331
"21.11.2016",93.41,94.05,94.66,93,"8.96M",83.79142
"18.11.2016",93.39,94.85,95.3,92.67,"10.03M",83.74848
"17.11.2016",94.07,94.71,94.98,93.64,"10.38M",83.70525
"16.11.2016",92.86,91.39,93.68,91.33,"14.08M",83.65856
"15.11.2016",91,91,93.49,90.75,"16.72M",83.61692
"14.11.2016",89.77,92.45,92.54,87.88,"27.36M",83.58336
"11.11.2016",92.99,93.86,94.09,91.1,"23.73M",83.55511
"10.11.2016",94.34,98.34,98.5,92.22,"27.35M",83.51183
"09.11.2016",96.67,97.38,98.58,95.8,"20.95M",83.46194
"08.11.2016",99.85,99.39,99.99,98.36,"8.09M",83.40079
"07.11.2016",99.35,100.07,100.62,99.16,"11.20M",83.32428
"04.11.2016",97.57,96.9,98.79,96.67,"9.05M",83.24939
"03.11.2016",97.75,98.04,99.3,96.46,"17.41M",83.18216
"02.11.2016",98.51,103.85,104.1,97.3,"37.07M",83.11344
"01.11.2016",101.15,100.43,101.24,99.21,"21.29M",83.04047
"31.10.2016",101.69,102.65,103.21,101.42,"15.84M",82.95424
"28.10.2016",101.93,102.35,103.05,101.55,"8.48M",82.86459
"27.10.2016",102.38,103.38,104.11,101.85,"8.81M",82.77293
"26.10.2016",102.78,103.68,104,102.7,"7.58M",82.67821
"25.10.2016",104.22,104.86,105.2,104.02,"8.99M",82.58063
"24.10.2016",104.5,104.98,105.3,103.55,"10.90M",82.47507
"21.10.2016",103.94,103.7,103.94,102.75,"8.07M",82.36711
"20.10.2016",103.85,104.2,104.74,103.57,"7.11M",82.26084
"19.10.2016",103.93,104.33,104.8,103.65,"8.92M",82.15396
"18.10.2016",103.34,104.47,104.99,103.31,"11.11M",82.04562
"17.10.2016",102.84,101.5,103.47,101.27,"10.35M",81.93915
"14.10.2016",101.85,104.27,104.7,101.03,"12.79M",81.83412
"13.10.2016",102.15,102.06,102.55,99,"22.39M",81.73303
"12.10.2016",103.62,105.05,105.11,101.82,"18.44M",81.62939
"11.10.2016",105.23,107.89,107.97,104.75,"14.92M",81.51719
"10.10.2016",108.41,106.79,109,106.56,"11.52M",81.39559
"07.10.2016",106,106.89,107.55,105.56,"8.95M",81.25634
"06.10.2016",107.08,107.3,107.51,106.19,"9.89M",81.12813
"05.10.2016",106.96,105.87,107.45,105.66,"13.18M",80.99297
"04.10.2016",105.45,105.93,106.23,105.05,"11.07M",80.85702
"03.10.2016",105.38,105.45,106.29,104.98,"10.85M",80.72758
"30.09.2016",105.79,106.5,107.1,105.79,"15.58M",80.59714
"29.09.2016",105.55,106.51,106.69,104.57,"30.24M",80.46314
"28.09.2016",108.75,108.44,109.87,107.16,"16.37M",80.32898
"27.09.2016",108.26,106.52,108.49,106.37,"17.56M",80.17618
"26.09.2016",105.89,106.52,107.06,105.3,"16.81M",80.02438
"23.09.2016",107.71,108.25,108.4,106.71,"23.08M",79.8838
"22.09.2016",109.36,107.57,109.76,107.48,"35.63M",79.73175
"21.09.2016",106,102.46,106.19,102.21,"23.00M",79.56896
"20.09.2016",101.45,102.94,103.73,100.93,"12.86M",79.42293
"19.09.2016",103.03,105.16,105.5,102.19,"15.23M",79.30056
"16.09.2016",104.64,104,105.39,103.86,"20.36M",79.16799
"15.09.2016",104.45,102.62,104.48,102.53,"20.84M",79.02489
"14.09.2016",102.4,100.08,102.59,100.02,"19.60M",78.88124
"13.09.2016",100.28,100.38,101.49,98.84,"20.00M",78.74761
"12.09.2016",100.8,97.38,101.38,97,"17.32M",78.62457
"09.09.2016",99.62,101.8,102.21,99.05,"21.25M",78.49713
"08.09.2016",102.57,101.93,103.78,101.63,"15.48M",78.37503
"07.09.2016",102.32,103.84,104,102.26,"15.76M",78.23436
"06.09.2016",103.78,100.45,104.3,100.45,"32.80M",78.09351
"02.09.2016",99.25,97.97,99.67,97.97,"17.48M",77.94241
"01.09.2016",97.42,97.3,98,97.01,"13.39M",77.81633
"31.08.2016",97.19,96.14,97.2,96.01,"28.62M",77.69964
"30.08.2016",96,95.35,96.68,95.17,"13.99M",77.58293
"29.08.2016",94.88,94.6,95.16,94.21,"8.82M",77.47199
"26.08.2016",95.06,94.15,95.45,94.08,"14.13M",77.36648
"25.08.2016",93.94,93.75,94.69,93.12,"13.04M",77.2586
"24.08.2016",93.88,95.68,96.3,93.56,"12.73M",77.15626
"23.08.2016",95.79,95.59,96.48,95.41,"9.65M",77.05302
"22.08.2016",95.65,96.47,96.63,94.75,"16.22M",76.93665
"19.08.2016",96.86,96.91,97.24,96.34,"14.27M",76.81969
"18.08.2016",97,97.25,97.94,96.62,"15.01M",76.69365
"17.08.2016",97,96.17,97.25,96.05,"14.98M",76.56513
"16.08.2016",96.66,96.15,97.15,95.05,"27.51M",76.43497
"15.08.2016",97.17,98.28,98.86,96.82,"33.81M",76.30532
"12.08.2016",98.25,92.98,98.35,92.91,"71.97M",76.17071
"11.08.2016",91.77,92.14,92.8,91.26,"54.17M",76.02734
"10.08.2016",87.33,86.01,87.73,86.01,"28.20M",75.92444
"09.08.2016",85.24,85.05,85.63,84.8,"15.35M",75.84941
"08.08.2016",85,84.99,85.02,84.3,"11.53M",75.78722
"05.08.2016",84.59,85.01,85.08,84.44,"9.40M",75.7258
"04.08.2016",84.75,83.75,84.98,83.69,"10.73M",75.66631
"03.08.2016",83.67,83.3,83.84,83.17,"5.37M",75.60493
"02.08.2016",83.8,84.34,84.34,82.91,"7.69M",75.55007
"01.08.2016",84.34,82.79,84.8,82.59,"13.40M",75.49356
"29.07.2016",82.48,83.37,83.42,81.94,"8.71M",75.43255
"28.07.2016",83.12,83.46,83.49,82.12,"7.48M",75.38361
"27.07.2016",83.1,83.6,83.64,83,"11.63M",75.32951
"26.07.2016",83.59,82.86,83.63,82.63,"7.71M",75.27479
"25.07.2016",83.19,84.47,84.79,82.61,"13.19M",75.21582
"22.07.2016",84.49,84,84.5,83.81,"5.99M",75.15886
"21.07.2016",84.18,84.71,85,83.66,"10.19M",75.09173
"20.07.2016",84.42,83.27,84.7,83.23,"13.99M",75.02587
"19.07.2016",82.77,82.48,83.69,82.05,"9.80M",74.9573
"18.07.2016",82.65,80.6,82.79,80.6,"12.11M",74.89985
"15.07.2016",81.25,81.78,82.49,80.97,"8.92M",74.84244
"14.07.2016",81.74,81.18,82.24,80.86,"9.36M",74.79463
"13.07.2016",80.57,81.83,81.88,80.37,"10.74M",74.74241
"12.07.2016",81.74,81.79,82.88,81.51,"15.29M",74.69826
"11.07.2016",81.46,79.33,81.9,79.24,"17.42M",74.6445
"08.07.2016",78.99,78.44,79.35,77.8,"14.03M",74.59208
"07.07.2016",79.35,79,79.49,78.71,"6.82M",74.55798
"06.07.2016",78.64,78.47,78.82,77.68,"7.74M",74.52055
"05.07.2016",78.97,79.04,79.55,78.37,"6.85M",74.48811
"01.07.2016",79.65,79.12,80.05,79.12,"7.27M",74.45254
"30.06.2016",79.53,78.31,79.76,78.28,"12.49M",74.41096
"29.06.2016",78.04,76.98,78.48,76.9,"11.46M",74.36968
"28.06.2016",76.28,75.5,76.6,75.5,"11.27M",74.33984
"27.06.2016",74.23,75.8,76.29,73.3,"15.25M",74.32393
"24.06.2016",76.29,76.83,77.5,75.43,"18.22M",74.32471
"23.06.2016",79.14,79.16,79.46,78.55,"8.28M",74.30833
"22.06.2016",78.73,79.04,79.12,78.21,"8.17M",74.26773
"21.06.2016",78.62,78.75,79.08,78.4,"8.88M",74.22992
"20.06.2016",78.15,77.9,78.79,77.84,"9.63M",74.19239
"17.06.2016",77,78.45,78.45,76.48,"15.58M",74.15828
"16.06.2016",78.27,77.84,78.4,76.2,"13.57M",74.13357
"15.06.2016",78.39,78.31,78.77,77.51,"14.73M",74.09728
"14.06.2016",77.77,76.89,78.45,76.75,"22.36M",74.05929
"13.06.2016",75.45,75.25,76.45,74.85,"11.30M",74.02616
"10.06.2016",75.92,76.43,77.05,75.76,"10.42M",74.01333
"09.06.2016",77.56,77.39,78.07,76.78,"8.99M",73.996
"08.06.2016",77.64,78,78.53,77.38,"11.61M",73.9633
"07.06.2016",77.84,78.19,78.37,77.32,"12.88M",73.92926
"06.06.2016",78.06,77.11,78.33,76.7,"19.17M",73.89271
"03.06.2016",76.62,77.24,77.8,75.71,"23.69M",73.8534
"02.06.2016",77.3,76.65,77.75,76.56,"45.38M",73.82705
"01.06.2016",76.69,79.15,80.14,76.55,"62.53M",73.79365
"31.05.2016",82,81,82.03,80.2,"78.86M",73.76553
"27.05.2016",80.97,78.49,81,78.39,"24.55M",73.6848
"26.05.2016",78.35,76.99,78.86,76.8,"26.97M",73.61267
"25.05.2016",75.59,78.53,79.2,74.12,"49.69M",73.5653
"24.05.2016",81.12,79.17,81.31,79.07,"16.71M",73.54485
"23.05.2016",79,78.95,79.5,78.6,"7.19M",73.46755
"20.05.2016",78.79,79.07,79.45,78.35,"11.04M",73.41052
"19.05.2016",78.32,78.65,79.26,77.6,"8.32M",73.35448
"18.05.2016",79.03,78.71,80,78.47,"9.09M",73.30221
"17.05.2016",79.35,79.83,80.2,79.31,"10.97M",73.24128
"16.05.2016",79.29,77.86,79.93,77.59,"11.66M",73.17559
"13.05.2016",77.16,78.83,79.16,76.97,"10.08M",73.10913
